basin_id,long,lat,prop_rr,prop_tg,prop_sm,prop_sp,prop_mu,mag_ratio,mag_ttest_p,flood_com,flood_com_p,est_err
2971,16.84,52.82,0.297,0.486,0.622,0.243,0.514,1.931,0.0,0.111,0.0,-3.519
2972,16.58,52.61,0.263,0.105,0.447,0.105,0.237,2.72,0.0,0.084,0.0,-46.17
2973,14.71,51.97,0.359,0.0,0.641,0.436,0.462,0.923,0.619,0.095,0.0,-17.441
2974,18.33,49.92,0.615,0.0,0.436,0.154,0.308,1.995,0.011,0.16,0.0,-41.078
2975,18.23,50.12,0.641,0.0,0.487,0.231,0.436,1.501,0.034,0.172,0.0,-48.562
2976,16.44,51.41,0.447,0.211,0.684,0.105,0.447,1.949,0.005,0.077,0.0,-44.699
2977,15.61,52.03,0.216,0.243,0.757,0.027,0.27,1.833,0.002,0.089,0.0,-55.843
2978,15.53,51.56,0.5,0.0,0.667,0.333,0.542,0.845,0.701,0.102,0.0,-48.908
2979,15.32,51.62,0.474,0.0,0.605,0.342,0.5,0.928,0.603,0.154,0.0,-38.108
2980,16.46,51.63,0.263,0.237,0.632,0.026,0.289,1.067,0.364,0.042,0.0,-31.48
2981,15.25,52.73,0.053,0.0,0.474,0.079,0.132,1.586,0.002,0.045,0.0,-14.471
2982,15.5,52.6,0.194,0.056,0.5,0.0,0.167,1.394,0.028,0.037,0.0,-2.089
2983,16.95,52.4,0.27,0.081,0.595,0.0,0.243,1.697,0.001,0.063,0.0,-15.509
2984,18.74,51.6,0.162,0.054,0.595,0.135,0.216,1.202,0.211,0.062,0.0,-12.828
2985,18.87,51.11,0.421,0.0,0.579,0.237,0.395,1.161,0.256,0.094,0.0,-20.855
2986,17.59,52.14,0.162,0.027,0.541,0.054,0.189,1.357,0.043,0.042,0.0,-22.235
2987,18.66,50.82,0.462,0.0,0.462,0.256,0.256,1.429,0.02,0.105,0.0,-20.012
2988,18.13,52.2,0.231,0.077,0.808,0.0,0.231,1.661,0.019,0.037,0.0,-23.114
2989,18.15,51.32,0.256,0.154,0.641,0.436,0.462,1.668,0.009,0.12,0.0,-7.596
2990,17.95,51.9,0.211,0.026,0.684,0.342,0.395,2.248,0.0,0.088,0.0,-18.854
2991,15.81,53.53,0.256,0.179,0.59,0.103,0.282,1.544,0.0,0.092,0.0,-13.427
2992,15.98,52.89,0.188,0.281,0.406,0.0,0.281,1.603,0.0,0.059,0.0,3.026
2993,14.83,53.56,0.333,0.231,0.615,0.0,0.359,1.325,0.01,0.072,0.0,-0.89
2994,15.15,53.21,0.179,0.436,0.487,0.256,0.436,1.291,0.011,0.063,0.0,-7.013
2995,19.74,49.68,0.744,0.051,0.333,0.333,0.385,1.131,0.333,0.14,0.0,-26.247
2996,20.03,49.48,0.846,0.0,0.282,0.154,0.282,1.082,0.357,0.175,0.0,5.638
2997,20.69,49.63,0.795,0.0,0.385,0.128,0.333,1.437,0.04,0.19,0.0,-8.313
2998,18.85,49.68,0.744,0.026,0.205,0.282,0.205,0.55,0.971,0.185,0.0,0.768
2999,21.08,50.33,0.795,0.0,0.256,0.179,0.256,1.032,0.451,0.192,0.0,-19.394
3000,21.75,50.67,0.744,0.0,0.308,0.077,0.256,1.361,0.058,0.106,0.0,9.171
3001,19.4,53.26,0.056,0.278,0.444,0.111,0.222,1.445,0.003,0.06,0.0,-9.147
3002,21.28,50.96,0.303,0.061,0.758,0.424,0.576,0.726,0.875,0.103,0.0,-45.16
3003,19.12,49.51,0.692,0.0,0.0,0.385,0.205,0.727,0.789,0.17,0.0,-46.075
3004,19.96,52.11,0.15,0.4,0.6,0.45,0.5,1.24,0.298,0.068,0.0,-28.907
3005,23.47,52.1,0.282,0.128,0.692,0.385,0.462,1.85,0.0,0.048,0.0,-6.276
3006,17.9,53.57,0.111,0.528,0.444,0.139,0.417,1.468,0.0,0.094,0.0,-17.419
3007,20.41,50.74,0.333,0.0,0.641,0.308,0.385,1.267,0.166,0.098,0.0,-5.14
3008,20.31,50.8,0.417,0.083,0.583,0.389,0.472,0.947,0.605,0.074,0.0,7.764
3009,22.98,51.31,0.158,0.158,0.632,0.526,0.553,1.574,0.01,0.072,0.0,-14.203
3010,19.88,51.09,0.385,0.0,0.615,0.231,0.359,1.434,0.042,0.133,0.0,-25.881
3011,22.96,52.95,0.179,0.333,0.769,0.359,0.487,1.751,0.004,0.097,0.0,-14.821
3012,21.34,53.39,0.154,0.359,0.692,0.462,0.641,1.659,0.033,0.072,0.0,-13.625
3013,21.79,53.39,0.088,0.0,0.5,0.324,0.176,1.497,0.0,0.029,0.0,1.288
3014,21.68,52.51,0.154,0.103,0.615,0.462,0.462,2.052,0.001,0.041,0.0,22.555
3015,22.55,50.16,0.59,0.051,0.615,0.308,0.513,1.307,0.058,0.131,0.0,-11.623
3016,-7.83,53.27,0.68,0.4,0.64,0.0,0.56,1.177,0.066,0.066,0.0,3.24
3017,-8.24,53.36,0.783,0.0,0.739,0.0,0.609,1.203,0.017,0.062,0.0,-7.867
3018,-8.26,53.43,0.828,0.138,0.69,0.0,0.586,1.263,0.007,0.077,0.0,-38.058
3019,-7.76,53.56,0.391,0.304,0.609,0.0,0.391,1.241,0.014,0.064,0.0,-11.472
3020,-8.35,53.97,0.667,0.048,0.571,0.0,0.476,1.347,0.007,0.076,0.0,-2.645
3021,-7.92,53.1,0.783,0.0,0.783,0.0,0.609,1.131,0.075,0.07,0.0,-3.824
3022,-9.06,53.27,0.5,0.25,0.625,0.0,0.5,1.134,0.004,0.067,0.0,-8.323
3023,-8.86,53.44,0.957,0.13,0.435,0.0,0.435,0.984,0.561,0.057,0.0,0.576
3024,-8.77,52.54,0.815,0.0,0.519,0.0,0.444,1.267,0.019,0.081,0.0,-2.877
3025,-8.72,52.52,0.821,0.071,0.429,0.0,0.393,1.002,0.494,0.008,0.569,-5.542
3026,-8.94,52.52,0.857,0.19,0.429,0.0,0.476,1.096,0.287,0.074,0.0,-9.448
3027,-9.02,52.46,0.92,0.2,0.56,0.0,0.56,0.964,0.62,0.016,0.074,-2.471
3028,-9.16,54.1,0.708,0.333,0.667,0.0,0.583,0.962,0.62,0.078,0.0,-21.705
3029,-8.3,54.23,1.0,0.048,0.19,0.0,0.238,0.995,0.515,0.092,0.0,-6.956
3030,-8.97,52.87,0.828,0.0,0.655,0.0,0.586,1.503,0.001,0.2,0.0,-29.796
3031,-7.45,54.1,0.44,0.08,0.52,0.0,0.36,1.236,0.017,0.021,0.0,-20.185
3032,-9.48,52.44,0.88,0.04,0.4,0.0,0.44,0.903,0.892,0.01,0.375,-9.749
3033,-8.68,51.77,0.929,0.0,0.75,0.0,0.679,1.042,0.319,0.037,0.0,-11.847
3034,-7.69,52.35,0.857,0.214,0.571,0.0,0.607,0.972,0.593,0.03,0.0,10.134
3035,-7.92,52.36,0.929,0.179,0.643,0.0,0.679,1.154,0.057,0.08,0.0,-3.782
3036,-8.0,52.46,0.75,0.214,0.786,0.0,0.643,1.188,0.002,0.068,0.0,-1.894
3037,-7.09,52.5,0.84,0.08,0.52,0.0,0.48,1.019,0.435,0.016,0.068,-2.508
3038,-7.25,52.65,0.727,0.045,0.591,0.0,0.5,1.223,0.063,0.087,0.0,-2.745
3039,-6.98,52.7,0.75,0.071,0.679,0.0,0.5,1.144,0.12,0.048,0.0,6.595
3040,-6.95,52.94,0.56,0.24,0.6,0.0,0.44,1.108,0.176,0.066,0.0,-14.079
3041,-7.07,53.15,0.654,0.115,0.5,0.0,0.385,1.133,0.074,0.033,0.0,-6.783
3042,-7.19,53.16,0.885,0.115,0.577,0.0,0.5,1.124,0.188,0.063,0.0,3.324
3043,-6.41,53.86,0.63,0.185,0.593,0.0,0.407,1.046,0.315,0.027,0.0,-1.545
3044,-8.05,52.14,0.821,0.107,0.679,0.0,0.643,1.072,0.187,0.029,0.0,-7.299
3045,-8.52,52.15,0.818,0.0,0.409,0.0,0.409,1.121,0.154,0.073,0.0,-10.65
3046,-6.56,53.71,0.667,0.042,0.542,0.0,0.375,1.194,0.156,0.051,0.0,3.85
3047,-6.67,53.64,0.696,0.0,0.565,0.0,0.391,1.224,0.151,0.059,0.0,-17.867
3048,-6.79,53.56,0.714,0.0,0.5,0.0,0.25,1.213,0.066,0.054,0.0,-19.188
3049,15.61,45.89,0.769,0.205,0.359,0.077,0.385,1.1,0.209,0.081,0.0,-19.636
3050,15.09,46.12,0.815,0.259,0.296,0.0,0.407,1.121,0.193,0.087,0.0,-16.39
3051,14.58,46.08,0.872,0.154,0.231,0.0,0.256,1.233,0.028,0.09,0.0,-0.615
3052,14.33,46.16,0.816,0.368,0.289,0.211,0.579,0.965,0.619,0.082,0.0,-2.646
3053,15.23,45.99,0.75,0.0,0.321,0.071,0.25,1.073,0.365,0.054,0.0,-22.594
3054,14.17,46.34,0.949,0.103,0.179,0.0,0.308,1.338,0.003,0.063,0.0,-9.415
3055,15.46,45.86,0.795,0.0,0.282,0.179,0.359,0.905,0.91,0.074,0.0,10.29
3056,15.19,46.09,0.861,0.083,0.139,0.083,0.194,1.04,0.417,0.054,0.0,-21.466
3057,14.55,46.05,0.655,0.379,0.172,0.0,0.31,1.188,0.001,0.066,0.0,-0.573
3058,15.32,45.63,0.744,0.333,0.103,0.333,0.436,1.03,0.364,0.071,0.0,-2.702
3059,14.85,45.46,0.789,0.553,0.0,0.316,0.526,1.088,0.148,0.048,0.0,15.952
3060,15.23,46.15,0.795,0.231,0.128,0.051,0.308,1.124,0.208,0.042,0.0,-27.116
3061,15.26,46.23,0.742,0.387,0.097,0.097,0.29,1.318,0.063,0.026,0.0,-25.55
3062,19.64,43.37,0.6,0.0,0.133,0.333,0.233,1.107,0.197,0.094,0.0,-6.346
3063,16.0,46.37,0.8,0.0,0.52,0.0,0.32,1.751,0.002,0.125,0.0,-32.326
3064,16.03,46.41,0.744,0.103,0.615,0.179,0.615,1.103,0.275,0.091,0.0,-3.221
3065,13.66,45.98,0.923,0.231,0.282,0.0,0.41,1.369,0.012,0.07,0.0,0.068
3066,13.59,46.25,0.949,0.205,0.154,0.0,0.308,1.338,0.005,0.075,0.0,-13.876
3067,13.78,46.16,0.769,0.462,0.077,0.0,0.308,1.279,0.027,0.035,0.0,-0.999
3068,13.8,46.13,0.872,0.282,0.128,0.231,0.385,1.103,0.226,0.026,0.0,-12.17
3069,13.49,46.31,0.921,0.289,0.263,0.026,0.5,1.055,0.339,0.04,0.0,-30.726
3070,21.48,55.93,0.464,0.393,0.643,0.464,0.607,1.102,0.236,0.057,0.0,-27.432
3071,22.58,55.08,0.143,0.107,0.679,0.536,0.5,1.605,0.003,0.045,0.0,-15.171
3072,24.0,54.03,0.043,0.261,0.739,0.304,0.348,1.434,0.014,0.055,0.0,-12.155
3073,24.07,54.57,0.043,0.043,0.652,0.391,0.261,1.304,0.069,0.059,0.0,-12.141
3074,23.98,54.88,0.13,0.522,0.826,0.478,0.739,1.051,0.395,0.049,0.0,-29.981
3075,23.23,54.4,0.0,0.35,0.65,0.5,0.55,2.239,0.001,0.055,0.0,-38.006
3076,23.85,55.17,0.125,0.667,0.833,0.458,0.833,2.839,0.007,0.07,0.0,2.076
3077,24.28,55.08,0.179,0.0,0.5,0.536,0.393,1.467,0.006,0.064,0.0,-27.049
3078,25.29,54.69,0.087,0.0,0.522,0.435,0.174,1.102,0.333,0.01,0.009,-21.95
3079,25.7,54.86,0.091,0.0,0.636,0.5,0.364,1.294,0.08,0.019,0.0,-9.456
3080,24.75,55.25,0.034,0.069,0.759,0.379,0.31,1.235,0.059,0.017,0.0,-1.51
3081,35.63,33.04,0.639,0.556,0.389,0.0,0.556,1.623,0.003,0.106,0.0,22.631
3082,35.62,33.18,0.622,0.243,0.405,0.0,0.405,1.762,0.001,0.081,0.0,-0.23
3083,-7.29,54.6,0.923,0.154,0.513,0.0,0.513,0.729,0.998,0.035,0.0,-20.92
3084,-7.42,54.89,0.848,0.121,0.242,0.0,0.242,0.896,0.737,-0.013,1.0,-29.678
3085,-7.46,54.81,0.919,0.108,0.378,0.0,0.351,1.01,0.456,0.051,0.0,-10.912
3086,-7.69,54.31,1.0,0.237,0.474,0.0,0.5,0.941,0.857,0.07,0.0,-18.942
3087,-6.55,54.98,0.692,0.462,0.667,0.0,0.59,1.077,0.063,0.038,0.0,-3.646
3088,-6.52,54.75,0.923,0.128,0.385,0.077,0.385,0.893,0.941,0.006,0.89,1.28
3089,-6.74,54.41,0.974,0.316,0.368,0.0,0.553,0.977,0.611,0.043,0.0,-1.817
3090,-6.34,54.22,0.846,0.0,0.692,0.0,0.615,1.066,0.288,0.081,0.0,-16.036
3091,-6.52,55.16,0.974,0.0,0.487,0.0,0.487,0.884,0.955,0.076,0.0,-15.577
3092,-6.22,54.72,0.949,0.359,0.436,0.0,0.59,0.968,0.624,0.045,0.0,-19.822
3093,-5.95,54.55,0.923,0.41,0.385,0.0,0.564,0.937,0.684,0.127,0.0,-3.329
3094,-5.6,57.76,0.974,0.0,0.59,0.051,0.615,1.288,0.001,0.12,0.0,-10.955
3095,-5.43,57.43,0.974,0.0,0.436,0.077,0.436,1.291,0.013,0.092,0.0,-3.118
3096,-5.82,56.76,1.0,0.0,0.375,0.042,0.375,0.961,0.677,0.047,0.0,-1.746
3097,-4.85,56.45,0.872,0.051,0.692,0.179,0.692,1.063,0.301,0.06,0.0,3.601
3098,-4.07,55.8,0.897,0.026,0.667,0.128,0.641,1.201,0.034,0.078,0.0,-9.382
3099,-3.7,55.52,0.872,0.231,0.462,0.154,0.436,1.03,0.409,0.048,0.0,-35.162
3100,-4.58,55.99,0.897,0.0,0.846,0.0,0.744,1.431,0.001,0.097,0.0,-3.908
3101,-4.63,55.6,1.0,0.0,0.484,0.0,0.484,1.269,0.062,0.114,0.0,-9.676
3102,-4.81,55.26,0.949,0.0,0.513,0.0,0.487,1.028,0.393,0.071,0.0,-3.494
3103,-4.84,54.9,0.872,0.051,0.462,0.026,0.462,1.083,0.226,0.048,0.0,-2.439
3104,-4.48,54.96,0.897,0.0,0.436,0.051,0.385,1.042,0.347,0.07,0.0,-2.409
3105,-3.84,54.93,0.974,0.0,0.436,0.0,0.436,1.151,0.084,0.108,0.0,-12.151
3106,-3.8,55.27,0.949,0.154,0.513,0.077,0.538,1.128,0.096,0.056,0.0,-14.425
3107,-2.62,53.77,0.949,0.0,0.744,0.026,0.744,1.227,0.122,0.067,0.0,-13.173
3108,-2.34,53.44,0.897,0.026,0.564,0.026,0.538,1.19,0.067,0.128,0.0,6.437
3109,-2.27,53.49,1.0,0.0,0.59,0.0,0.615,1.171,0.215,0.101,0.0,-40.152
3110,-2.92,55.07,0.897,0.205,0.308,0.128,0.487,1.065,0.3,0.093,0.0,-16.227
3111,-2.95,54.9,0.974,0.103,0.564,0.026,0.59,1.229,0.07,0.071,0.0,-28.131
3112,-3.41,54.73,0.974,0.0,0.641,0.0,0.641,1.095,0.205,0.098,0.0,-11.079
3113,-3.49,54.66,0.931,0.0,0.483,0.069,0.483,0.925,0.662,0.073,0.0,-52.53
3114,-3.35,54.64,0.974,0.051,0.282,0.103,0.308,1.062,0.32,0.038,0.0,-31.2
3115,-2.97,54.27,1.0,0.0,0.59,0.026,0.59,1.212,0.077,0.069,0.0,-28.717
3116,-3.53,54.44,0.949,0.0,0.41,0.026,0.359,1.008,0.456,0.004,0.853,-10.704
3117,-2.72,54.08,0.974,0.0,0.59,0.128,0.615,1.388,0.021,0.044,0.0,-46.438
3118,-2.76,54.28,1.0,0.0,0.641,0.179,0.667,1.066,0.364,0.035,0.0,-46.256
3119,-3.27,55.02,0.974,0.077,0.385,0.205,0.462,1.043,0.247,0.08,0.0,-5.641
3120,-3.9,58.48,0.923,0.256,0.179,0.051,0.385,0.868,0.852,0.026,0.0,-16.074
3121,-5.15,58.17,0.923,0.026,0.513,0.0,0.487,1.133,0.09,0.076,0.0,-1.753
3122,-1.94,54.95,0.974,0.154,0.538,0.103,0.538,1.103,0.265,0.015,0.205,-34.769
3123,-2.51,54.94,0.872,0.205,0.41,0.154,0.487,0.998,0.508,0.015,0.003,-21.281
3124,-1.62,55.11,0.872,0.256,0.769,0.128,0.692,1.386,0.076,0.119,0.0,-8.628
3125,-1.63,55.33,0.897,0.179,0.59,0.179,0.641,0.981,0.538,0.086,0.0,-29.569
3126,-0.26,54.09,0.069,0.31,0.897,0.0,0.414,1.464,0.159,0.029,0.0,-30.792
3127,-0.89,54.02,0.641,0.205,0.744,0.128,0.692,1.289,0.013,0.17,0.0,-14.472
3128,-1.98,53.91,0.949,0.0,0.769,0.0,0.795,1.146,0.181,0.09,0.0,-28.659
3129,-1.32,54.5,0.852,0.222,0.667,0.037,0.704,1.342,0.078,0.062,0.0,-11.471
3130,-1.36,53.92,0.947,0.079,0.605,0.105,0.579,1.115,0.239,0.078,0.0,-36.81
3131,-1.46,54.1,0.949,0.103,0.615,0.103,0.615,1.036,0.397,0.066,0.0,-11.336
3132,-1.35,54.15,0.872,0.154,0.462,0.154,0.59,0.96,0.696,0.06,0.0,0.874
3133,-1.13,53.99,0.921,0.342,0.579,0.105,0.789,0.997,0.512,0.101,0.0,-18.893
3134,-1.35,53.97,0.947,0.026,0.684,0.026,0.658,0.917,0.693,0.086,0.0,-25.218
3135,-1.55,54.61,0.795,0.308,0.564,0.179,0.667,1.408,0.001,0.085,0.0,-2.159
3136,-1.6,54.52,0.923,0.205,0.538,0.128,0.564,1.004,0.488,0.017,0.0,-6.722
3137,-3.98,56.61,0.949,0.0,0.641,0.308,0.667,1.609,0.002,0.167,0.0,-22.356
3138,-3.39,56.51,0.949,0.0,0.487,0.231,0.538,1.477,0.001,0.134,0.0,-16.894
3139,-2.95,56.33,0.795,0.308,0.59,0.103,0.538,1.257,0.02,0.059,0.0,-12.479
3140,-4.0,56.36,0.923,0.128,0.538,0.256,0.59,1.071,0.271,0.081,0.0,-9.471
3141,-3.95,56.23,0.846,0.179,0.59,0.077,0.615,1.225,0.036,0.116,0.0,-1.088
3142,-3.7,57.3,0.718,0.205,0.385,0.256,0.487,1.129,0.09,0.051,0.0,-6.796
3143,-3.88,56.02,0.872,0.026,0.718,0.0,0.615,0.909,0.726,0.078,0.0,-10.465
3144,-3.34,55.96,0.897,0.077,0.564,0.026,0.564,1.06,0.308,0.04,0.0,-3.741
3145,-2.8,55.59,0.872,0.103,0.513,0.231,0.564,0.985,0.551,0.05,0.0,-11.451
3146,-3.14,57.55,0.821,0.051,0.282,0.231,0.282,0.864,0.896,-0.002,0.997,5.777
3147,-1.6,54.74,0.744,0.282,0.769,0.205,0.744,1.06,0.397,0.131,0.0,-24.029
3148,-1.59,54.73,0.923,0.077,0.538,0.103,0.564,0.963,0.599,0.07,0.0,0.599
3149,-3.26,55.65,0.872,0.077,0.538,0.026,0.487,1.153,0.149,0.11,0.0,-5.965
3150,-2.16,55.72,0.897,0.231,0.564,0.205,0.59,1.136,0.146,0.113,0.0,-2.302
3151,-2.19,55.79,0.795,0.103,0.487,0.128,0.359,0.967,0.576,0.025,0.0,-2.786
3152,-4.06,56.19,1.0,0.0,0.657,0.2,0.743,1.234,0.075,0.157,0.0,-4.343
3153,-2.49,56.77,0.846,0.026,0.333,0.179,0.333,1.133,0.207,0.062,0.0,2.247
3154,-3.55,56.35,1.0,0.0,0.667,0.282,0.718,1.224,0.029,0.142,0.0,-7.994
3155,-2.6,57.05,0.667,0.179,0.282,0.385,0.41,0.931,0.736,0.111,0.0,-39.025
3156,-3.07,57.06,0.718,0.077,0.154,0.359,0.231,1.01,0.468,0.09,0.0,-12.983
3157,-2.34,57.08,0.769,0.128,0.359,0.308,0.41,0.956,0.63,0.129,0.0,-14.067
3158,-2.19,57.22,0.744,0.051,0.538,0.282,0.564,1.243,0.115,0.13,0.0,5.272
3159,-1.83,57.53,0.769,0.231,0.513,0.128,0.538,1.374,0.032,0.191,0.0,-21.569
3160,-2.49,57.54,0.821,0.051,0.333,0.179,0.385,0.875,0.812,0.097,0.0,6.691
3161,-3.64,57.6,0.821,0.128,0.103,0.231,0.282,0.895,0.764,0.021,0.0,-19.666
3162,-4.58,57.33,0.872,0.179,0.513,0.077,0.538,1.334,0.007,0.096,0.0,-13.888
3163,-4.54,57.56,0.846,0.026,0.718,0.41,0.769,1.564,0.005,0.151,0.0,-25.769
3164,-4.86,57.53,0.882,0.147,0.471,0.147,0.529,1.163,0.095,0.089,0.0,-16.14
3165,-2.55,55.48,0.949,0.154,0.513,0.103,0.59,0.979,0.56,0.069,0.0,-23.538
3166,-2.76,55.43,0.872,0.308,0.59,0.179,0.692,0.998,0.506,0.078,0.0,-29.998
3167,-4.7,57.96,0.846,0.0,0.487,0.179,0.513,1.205,0.042,0.033,0.0,-19.794
3168,0.72,52.43,0.41,0.179,0.769,0.154,0.513,1.32,0.031,0.064,0.0,9.771
3169,-0.68,52.33,0.811,0.27,0.595,0.027,0.541,1.2,0.115,0.048,0.0,-40.029
3170,-0.71,51.57,0.576,0.303,0.485,0.0,0.515,1.105,0.086,0.023,0.0,-4.661
3171,-0.34,51.7,0.667,0.0,0.909,0.0,0.606,1.119,0.182,0.053,0.0,-22.056
3172,-0.95,51.38,0.923,0.179,0.564,0.0,0.538,1.058,0.263,0.09,0.0,5.491
3173,-1.3,51.86,0.462,0.256,0.744,0.0,0.59,0.897,0.706,0.039,0.0,-48.048
3174,-1.07,51.43,0.487,0.154,0.692,0.0,0.359,1.15,0.101,0.06,0.0,-3.463
3175,-1.83,51.75,0.41,0.0,0.564,0.0,0.282,1.597,0.0,0.092,0.0,-12.049
3176,-0.46,52.13,0.714,0.143,0.543,0.0,0.514,1.45,0.007,0.091,0.0,-40.394
3177,-0.31,52.17,0.718,0.359,0.59,0.026,0.615,1.437,0.002,0.096,0.0,-21.524
3178,-0.36,52.72,0.553,0.368,0.711,0.079,0.579,1.637,0.001,0.098,0.0,-7.94
3179,-0.75,53.02,0.641,0.333,0.769,0.0,0.667,1.235,0.088,0.078,0.0,-14.161
3180,-1.08,52.95,0.641,0.154,0.667,0.026,0.564,1.545,0.0,0.13,0.0,-27.389
3181,-0.96,53.4,0.676,0.378,0.73,0.0,0.676,1.544,0.0,0.077,0.0,-19.46
3182,-1.47,52.93,0.744,0.103,0.744,0.103,0.667,1.196,0.081,0.111,0.0,-32.897
3183,-1.65,52.86,0.718,0.385,0.41,0.051,0.487,1.295,0.004,0.093,0.0,-13.577
3184,-1.09,52.71,0.711,0.526,0.632,0.0,0.711,1.413,0.008,0.048,0.0,-38.492
3185,-1.2,52.57,0.641,0.487,0.513,0.0,0.641,1.399,0.001,0.087,0.0,-7.003
3186,-0.31,51.42,0.795,0.103,0.744,0.077,0.718,1.474,0.001,0.093,0.0,9.466
3187,-0.31,51.42,0.718,0.128,0.641,0.051,0.667,1.314,0.001,0.107,0.0,7.182
3188,-1.61,52.63,0.718,0.359,0.59,0.103,0.641,1.408,0.034,0.085,0.0,-18.953
3189,-2.17,52.84,0.667,0.128,0.436,0.0,0.333,1.13,0.199,0.077,0.0,-3.745
3190,0.14,52.13,0.444,0.083,0.639,0.111,0.444,1.404,0.004,0.091,0.0,-0.947
3191,-1.18,51.64,0.714,0.286,0.743,0.029,0.657,1.364,0.002,0.094,0.0,-6.141
3192,-0.31,52.25,0.744,0.538,0.462,0.0,0.564,1.148,0.138,0.085,0.0,-8.652
3193,-0.32,52.14,0.684,0.211,0.684,0.026,0.553,1.504,0.001,0.123,0.0,-8.789
3194,-1.35,53.37,0.769,0.231,0.564,0.154,0.538,1.042,0.383,0.077,0.0,-11.503
3195,-0.14,51.8,0.657,0.057,0.571,0.0,0.4,1.351,0.007,0.073,0.0,-9.397
3196,0.48,51.74,0.59,0.308,0.538,0.103,0.564,1.258,0.126,0.076,0.0,-1.122
3197,-0.19,51.2,0.974,0.179,0.538,0.0,0.641,1.125,0.218,0.104,0.0,-10.983
3198,0.01,51.76,0.737,0.132,0.632,0.053,0.474,1.353,0.048,0.125,0.0,1.978
3199,0.01,51.76,0.711,0.184,0.579,0.053,0.447,1.42,0.041,0.121,0.0,-3.364
3200,0.04,51.58,0.795,0.308,0.667,0.051,0.667,1.614,0.011,0.146,0.0,-38.53
3201,0.94,51.97,0.615,0.564,0.667,0.051,0.667,1.166,0.192,0.096,0.0,-10.707
3202,1.01,52.18,0.667,0.436,0.692,0.154,0.667,1.759,0.003,0.119,0.0,-5.248
3203,1.25,52.82,0.641,0.103,0.513,0.026,0.41,1.188,0.101,0.076,0.0,-26.567
3204,1.27,52.38,0.59,0.359,0.667,0.051,0.59,1.494,0.051,0.095,0.0,-51.686
3205,0.85,51.9,0.667,0.077,0.667,0.103,0.538,1.424,0.01,0.097,0.0,-31.09
3206,-3.76,50.48,0.974,0.0,0.641,0.0,0.641,1.198,0.063,0.062,0.0,-14.735
3207,-4.8,50.48,0.974,0.0,0.684,0.0,0.658,0.941,0.663,0.083,0.0,-22.2
3208,-4.68,50.43,0.949,0.0,0.795,0.0,0.769,1.056,0.357,0.064,0.0,-10.99
3209,-4.22,50.53,0.897,0.0,0.641,0.0,0.615,1.127,0.101,0.057,0.0,-7.982
3210,-4.27,50.65,0.846,0.026,0.59,0.0,0.487,1.111,0.191,0.035,0.0,7.544
3211,-4.14,50.95,0.897,0.0,0.59,0.0,0.615,1.142,0.1,0.058,0.0,-10.403
3212,-3.99,51.0,0.949,0.128,0.564,0.0,0.667,1.19,0.055,0.079,0.0,-20.816
3213,-3.51,50.8,0.846,0.128,0.538,0.0,0.59,1.108,0.163,0.055,0.0,-12.676
3214,-3.39,50.84,0.949,0.231,0.513,0.077,0.615,1.482,0.001,0.086,0.0,-7.5
3215,-3.05,50.75,0.846,0.282,0.462,0.0,0.59,1.25,0.033,0.093,0.0,-38.677
3216,-3.29,50.69,0.923,0.256,0.513,0.0,0.641,1.225,0.08,0.082,0.0,-18.211
3217,-3.13,51.02,0.769,0.205,0.641,0.077,0.641,1.028,0.415,0.086,0.0,-8.606
3218,-2.59,51.08,0.744,0.231,0.333,0.0,0.333,1.043,0.365,0.04,0.0,-6.06
3219,-2.12,50.69,0.359,0.282,0.718,0.0,0.385,1.008,0.467,0.023,0.0,-11.025
3220,-1.84,50.76,0.821,0.051,0.564,0.0,0.538,0.903,0.867,0.068,0.0,0.124
3221,-1.5,50.97,0.308,0.128,0.436,0.0,0.154,1.379,0.0,0.026,0.0,9.107
3222,-1.17,50.86,0.769,0.359,0.564,0.128,0.641,1.334,0.024,0.109,0.0,-15.439
3223,-1.34,50.99,0.243,0.243,0.405,0.0,0.189,1.778,0.0,0.079,0.0,-31.808
3224,-1.86,51.08,0.692,0.077,0.667,0.0,0.538,1.196,0.065,0.129,0.0,-9.855
3225,-1.79,51.17,0.385,0.359,0.795,0.0,0.538,1.823,0.0,0.112,0.0,-7.155
3226,-2.52,51.49,0.821,0.359,0.513,0.0,0.564,1.075,0.285,0.033,0.0,-27.64
3227,0.23,51.42,0.744,0.179,0.667,0.0,0.692,1.783,0.005,0.151,0.0,-20.178
3228,0.52,51.2,0.795,0.385,0.462,0.026,0.564,1.058,0.34,0.104,0.0,-4.706
3229,0.45,51.25,0.897,0.282,0.462,0.026,0.615,1.085,0.295,0.123,0.0,-23.065
3230,1.03,51.26,0.872,0.231,0.436,0.0,0.513,1.251,0.015,0.141,0.0,2.591
3231,-2.97,52.97,0.897,0.051,0.564,0.128,0.615,0.983,0.558,0.129,0.0,-6.613
3232,-2.99,53.08,0.795,0.308,0.538,0.026,0.564,1.024,0.423,0.037,0.0,-46.637
3233,-3.85,52.6,1.0,0.051,0.641,0.0,0.641,1.082,0.13,0.082,0.0,-2.231
3234,-4.07,52.38,0.923,0.077,0.487,0.0,0.487,0.914,0.778,0.065,0.0,-12.732
3235,-4.56,52.05,0.949,0.0,0.615,0.0,0.615,0.86,0.852,0.058,0.0,-40.841
